date,bubbles,vnindex,vnindex_growth,Imports of goods and services (annual % growth),Exports of goods and services (constant 2015 US$),Final consumption expenditure (constant 2015 US$),General government final consumption expenditure (annual % growth),Current account balance (% of GDP),Lending interest rate (%),Consumer price index (2010 = 100),Broad money (current LCU),Net domestic credit (current LCU),"Official exchange rate (LCU per US$, period average)",Imports of goods and services (% of GDP),Gross capital formation (annual % growth),Broad money to total reserves ratio,Monetary Sector credit to private sector (% GDP),Gross domestic savings (% of GDP),GDP growth (annual %),GNI (constant 2015 US$),Trade (% of GDP),Domestic credit to private sector (% of GDP),Deposit interest rate (%),Broad money growth (annual %),"Personal remittances, received (current US$)","Foreign direct investment, net (BoP, current US$)","Net primary income (BoP, current US$)","Primary income payments (BoP, current US$)",Gross capital formation (constant 2015 US$),Exports of goods and services (annual % growth),Gross national expenditure (% of GDP),Final consumption expenditure (annual % growth),"Total debt service (% of exports of goods, services and primary income)","Use of IMF credit (DOD, current US$)","Interest rate spread (lending rate minus deposit rate, %)","Inflation, consumer prices (annual %)",GNI growth (annual %),GDP (constant 2015 US$),Exports of goods and services (% of GDP),Gross national expenditure (constant 2015 US$),Final consumption expenditure (% of GDP),Households and NPISHs Final consumption expenditure (annual % growth),"Unemployment, total (% of total labor force) (modeled ILO estimate)","Personal remittances, received (% of GDP)","Goods exports (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Current account balance (BoP, current US$)","Imports of goods and services (BoP, current US$)","Multilateral debt service (TDS, current US$)","Debt service on external debt, total (TDS, current US$)",Short-term debt (% of total external debt),"IBRD loans and IDA credits (DOD, current US$)","External debt stocks, total (DOD, current US$)",Public and publicly guaranteed debt service (% of GNI),Total debt service (% of GNI),Households and NPISHs Final consumption expenditure (constant 2015 US$),General government final consumption expenditure (% of GDP)
9/1/2016,0,669.19,0.03,16.08207139,2.17E+11,1.86E+11,5.0639125,-0.330958236,7.034423077,152.0241693,7.47E+15,6.86E+15,22236.2141,76.7820683,10.12688257,7.514668505,102.3987743,31.55867498,6.863209761,2.51E+11,156.189129,102.3987743,4.878653846,15.37144171,14692307692,-12998461538,-16116384615,16832153846,90385395404,15.3305822,100.5679283,6.686072943,5.290410536,440576469.6,2.155769231,3.258100359,6.173228003,2.67E+11,79.40706066,2.77E+11,68.44132502,6.969232917,1.863846154,5.366466753,2.03E+11,6806153846,-949307692.3,2.09E+11,673691365.6,11644910910,19.13319231,14199188615,98358608497,1.287884824,4.480268756,1.59E+11,10.21598815
10/3/2016,0,683.05,0.02,16.61382356,2.19E+11,1.87E+11,5.200426121,-0.394742469,7.042692308,152.42604,7.55E+15,6.92E+15,22269.68225,77.39094016,10.15634199,7.406162458,102.7920869,31.63579231,6.882454266,2.53E+11,157.3868647,102.7920869,4.861282052,15.09267336,14769230769,-13153846154,-16335538462,17058615385,91050509208,15.81131632,100.5354848,6.756010845,5.44839947,442508868.1,2.181410256,3.323639492,6.18201043,2.69E+11,79.99592456,2.78E+11,68.36420769,7.026928356,1.865384615,5.357692314,2.06E+11,6808615385,-1124230769,2.12E+11,682717589.5,12123260682,19.60926923,14320220462,99768956373,1.275067629,4.642402892,1.59E+11,10.19572276
11/1/2016,0,676.6,-0.01,17.14557573,2.22E+11,1.88E+11,5.336939741,-0.458526701,7.050961538,152.8279108,7.62E+15,6.98E+15,22303.15039,77.99981201,10.1858014,7.297656412,103.1853996,31.71290965,6.901698771,2.54E+11,158.5846005,103.1853996,4.843910257,14.81390501,14846153846,-13309230769,-16554692308,17285076923,91715623011,16.29205044,100.5030413,6.825948748,5.606388404,444441266.5,2.207051282,3.389178624,6.190792858,2.70E+11,80.58478847,2.80E+11,68.28709035,7.084623795,1.866923077,5.348917876,2.09E+11,6811076923,-1299153846,2.15E+11,691743813.5,12601610454,20.08534615,14441252308,1.01E+11,1.262250435,4.804537029,1.60E+11,10.17545736
12/1/2016,0,666.54,-0.01,17.6773279,2.24E+11,1.89E+11,5.473453362,-0.522310933,7.059230769,153.2297815,7.70E+15,7.04E+15,22336.61853,78.60868386,10.21526081,7.189150365,103.5787122,31.79002698,6.920943277,2.55E+11,159.7823362,103.5787122,4.826538462,14.53513666,14923076923,-13464615385,-16773846154,17511538462,92380736815,16.77278456,100.4705977,6.89588665,5.764377337,446373665,2.232692307,3.454717756,6.199575286,2.72E+11,81.17365237,2.81E+11,68.20997302,7.142319233,1.868461538,5.340143437,2.12E+11,6813538462,-1474076923,2.18E+11,700770037.5,13079960226,20.56142308,14562284154,1.03E+11,1.24943324,4.966671165,1.61E+11,10.15519197
1/3/2017,0,672.01,0.01,17.54466144,2.29E+11,1.91E+11,5.538430235,-0.394675251,7.090913462,154.049959,7.85E+15,7.16E+15,22387.93,79.29624236,10.07316591,7.073642423,104.0723296,31.96791933,6.98055728,2.58E+11,161.2634464,104.0723296,4.803711539,14.13652336,15076923077,-13718615385,-16902592308,17714515385,93657708263,16.86888991,100.315395,6.935929472,6.004946773,447498678.6,2.287201923,3.521746978,6.385344949,2.75E+11,81.96720407,2.85E+11,68.03208067,7.176935116,1.815384615,5.318149709,2.17E+11,7280933000,-1068357462,2.23E+11,725619012.4,13915097234,20.82910769,14705198154,1.04E+11,1.235673442,5.209919108,1.63E+11,10.10500063
2/2/2017,0,703.18,0.05,16.88024281,2.31E+11,1.92E+11,5.466893489,-0.203255338,7.114326923,154.4682659,7.92E+15,7.22E+15,22405.77334,79.37492902,9.901611608,7.066640527,104.1726343,32.06869435,7.020926778,2.59E+11,161.5468209,104.1726343,4.798256411,14.0166784,15153846154,-13817230769,-16812184615,17691030769,94269565908,16.48426113,100.1926357,6.906034391,6.087527274,446691293.7,2.316070513,3.523237068,6.562332184,2.76E+11,82.17189187,2.86E+11,67.93130565,7.15385556,1.760769231,5.30493042,2.19E+11,7745866000,-487714923.1,2.25E+11,741441763.3,14271884471,20.62071538,14727080308,1.04E+11,1.23473084,5.291032915,1.64E+11,10.07507469
3/1/2017,0,709.52,0.01,16.21582419,2.33E+11,1.93E+11,5.395356742,-0.011835424,7.137740385,154.8865727,8.00E+15,7.27E+15,22423.61667,79.45361567,9.730057302,7.059638632,104.2729391,32.16946936,7.061296276,2.61E+11,161.8301953,104.2729391,4.792801282,13.89683345,15230769231,-13915846154,-16721776923,17667546154,94881423552,16.09963236,100.0698765,6.876139309,6.170107776,445883908.8,2.344939102,3.524727158,6.739319419,2.78E+11,82.37657966,2.88E+11,67.83053064,7.130776005,1.706153846,5.29171113,2.22E+11,8210799000,92927615.38,2.27E+11,757264514.2,14628671707,20.41232308,14748962462,1.05E+11,1.233788237,5.372146721,1.65E+11,10.04514876
4/3/2017,0,722.38,0.02,15.55140556,2.36E+11,1.94E+11,5.323819996,0.179584489,7.161153846,155.3048796,8.07E+15,7.33E+15,22441.46,79.53230233,9.558502996,7.052636736,104.3732438,32.27024438,7.101665774,2.63E+11,162.1135698,104.3732438,4.787346154,13.77698849,15307692308,-14014461538,-16631369231,17644061538,95493281197,15.71500359,99.94711722,6.846244228,6.252688277,445076523.8,2.373807692,3.526217248,6.916306654,2.79E+11,82.58126745,2.89E+11,67.72975562,7.107696449,1.651538462,5.278491841,2.24E+11,8675732000,673570153.8,2.29E+11,773087265.2,14985458943,20.20393077,14770844615,1.05E+11,1.232845635,5.453260528,1.65E+11,10.01522282
5/3/2017,0,719.54,0,14.88698693,2.38E+11,1.95E+11,5.252283249,0.371004403,7.184567308,155.7231864,8.15E+15,7.39E+15,22459.30334,79.61098898,9.38694869,7.045634841,104.4735486,32.37101939,7.142035272,2.64E+11,162.3969442,104.4735486,4.781891026,13.65714354,15384615385,-14113076923,-16540961538,17620576923,96105138842,15.33037481,99.82435797,6.816349147,6.335268779,444269138.9,2.402676282,3.527707338,7.093293889,2.81E+11,82.78595525,2.91E+11,67.62898061,7.084616893,1.596923077,5.265272551,2.26E+11,9140665000,1254212692,2.31E+11,788910016.1,15342246180,19.99553846,14792726769,1.05E+11,1.231903032,5.534374334,1.66E+11,9.985296882
6/1/2017,0,741.8,0.03,14.2225683,2.40E+11,1.96E+11,5.180746502,0.562424316,7.207980769,156.1414933,8.23E+15,7.45E+15,22477.14667,79.68967564,9.215394384,7.038632945,104.5738533,32.47179441,7.18240477,2.66E+11,162.6803187,104.5738533,4.776435898,13.53729859,15461538462,-14211692308,-16450553846,17597092308,96716996487,14.94574604,99.70159873,6.786454066,6.417849281,443461754,2.431544872,3.529197428,7.270281124,2.82E+11,82.99064304,2.92E+11,67.52820559,7.061537337,1.542307692,5.252053261,2.28E+11,9605598000,1834855231,2.33E+11,804732767,15699033416,19.78714615,14814608923,1.05E+11,1.230960429,5.61548814,1.67E+11,9.955370944
7/3/2017,0,778.88,0.05,13.55814967,2.42E+11,1.96E+11,5.109209756,0.75384423,7.231394231,156.5598001,8.30E+15,7.50E+15,22494.99,79.76836229,9.043840079,7.03163105,104.6741581,32.57256942,7.222774269,2.68E+11,162.9636931,104.6741581,4.770980769,13.41745363,15538461538,-14310307692,-16360146154,17573607692,97328854131,14.56111727,99.57883948,6.756558984,6.500429782,442654369.1,2.460413461,3.530687519,7.447268358,2.84E+11,83.19533083,2.94E+11,67.42743058,7.038457782,1.487692308,5.238833972,2.31E+11,10070531000,2415497769,2.34E+11,820555517.9,16055820652,19.57875385,14836491077,1.06E+11,1.230017827,5.696601947,1.68E+11,9.925445007
8/1/2017,0,786.81,0.01,12.89373104,2.44E+11,1.97E+11,5.037673009,0.945264143,7.254807692,156.978107,8.38E+15,7.56E+15,22512.83333,79.84704895,8.872285773,7.024629154,104.7744628,32.67334444,7.263143767,2.70E+11,163.2470676,104.7744628,4.765525641,13.29760868,15615384615,-14408923077,-16269738462,17550123077,97940711776,14.1764885,99.45608024,6.726663903,6.583010284,441846984.2,2.489282051,3.532177609,7.624255593,2.85E+11,83.40001862,2.95E+11,67.32665556,7.015378226,1.433076923,5.225614682,2.33E+11,10535464000,2996140308,2.36E+11,836378268.8,16412607888,19.37036154,14858373231,1.06E+11,1.229075224,5.777715753,1.69E+11,9.895519069
9/1/2017,0,788.73,0,12.22931242,2.46E+11,1.98E+11,4.966136262,1.136684057,7.278221154,157.3964138,8.46E+15,7.62E+15,22530.67667,79.9257356,8.700731467,7.017627259,104.8747676,32.77411945,7.303513265,2.71E+11,163.530442,104.8747676,4.760070513,13.17776373,15692307692,-14507538462,-16179330769,17526638462,98552569421,13.79185972,99.33332099,6.696768822,6.665590786,441039599.3,2.518150641,3.533667699,7.801242828,2.87E+11,83.60470642,2.97E+11,67.22588055,6.99229867,1.378461538,5.212395392,2.35E+11,11000397000,3576782846,2.38E+11,852201019.7,16769395125,19.16196923,14880255385,1.06E+11,1.228132621,5.858829559,1.70E+11,9.865593131
10/2/2017,0,802.23,0.02,11.56489379,2.49E+11,1.99E+11,4.894599516,1.32810397,7.301634615,157.8147207,8.53E+15,7.68E+15,22548.52,80.00442226,8.529177161,7.010625363,104.9750723,32.87489447,7.343882763,2.73E+11,163.8138165,104.9750723,4.754615385,13.05791877,15769230769,-14606153846,-16088923077,17503153846,99164427066,13.40723095,99.21056175,6.666873741,6.748171287,440232214.3,2.547019231,3.535157789,7.978230063,2.88E+11,83.80939421,2.98E+11,67.12510553,6.969219114,1.323846154,5.199176103,2.37E+11,11465330000,4157425385,2.40E+11,868023770.7,17126182361,18.95357692,14902137538,1.06E+11,1.227190019,5.939943366,1.70E+11,9.835667194
11/1/2017,1,842.71,0.05,10.90047516,2.51E+11,2.00E+11,4.823062769,1.519523884,7.325048077,158.2330275,8.61E+15,7.73E+15,22566.36333,80.08310891,8.357622855,7.003623468,105.0753771,32.97566948,7.384252261,2.75E+11,164.0971909,105.0753771,4.749160256,12.93807382,15846153846,-14704769231,-15998515385,17479669231,99776284710,13.02260218,99.0878025,6.636978659,6.830751789,439424829.4,2.57588782,3.536647879,8.155217298,2.90E+11,84.014082,3.00E+11,67.02433052,6.946139559,1.269230769,5.185956813,2.40E+11,11930263000,4738067923,2.42E+11,883846521.6,17482969597,18.74518462,14924019692,1.07E+11,1.226247416,6.021057172,1.71E+11,9.805741256
12/1/2017,1,960.33,0.14,10.23605653,2.53E+11,2.01E+11,4.751526023,1.710943797,7.348461538,158.6513344,8.68E+15,7.79E+15,22584.20667,80.16179557,8.186068549,6.996621572,105.1756818,33.0764445,7.424621759,2.76E+11,164.3805654,105.1756818,4.743705128,12.81822886,15923076923,-14803384615,-15908107692,17456184615,1.00E+11,12.6379734,98.96504326,6.607083578,6.91333229,438617444.5,2.60475641,3.538137969,8.332204533,2.91E+11,84.2187698,3.01E+11,66.9235555,6.923060003,1.214615385,5.172737524,2.42E+11,12395196000,5318710462,2.44E+11,899669272.5,17839756834,18.53679231,14945901846,1.07E+11,1.225304814,6.102170979,1.72E+11,9.775815319
1/2/2018,1,995.77,0.04,9.208773371,2.56E+11,2.03E+11,4.738462926,2.057431433,7.397692308,159.4117417,8.85E+15,7.91E+15,22636.52628,80.187109,7.97374826,6.875999197,105.4879803,33.20920963,7.456859699,2.80E+11,164.6670383,105.4879803,4.756461538,12.76937763,16076923077,-14958384615,-15776569231,17439415385,1.02E+11,11.79047377,98.80725223,6.593891852,6.904107795,437617165.1,2.641230769,3.482412337,8.427141815,2.95E+11,84.47992934,3.05E+11,66.79079037,6.90921421,1.2,5.153729161,2.46E+11,13343445769,6453344846,2.47E+11,928016177.6,18060239366,18.51792308,14995388308,1.08E+11,1.223123605,6.105493565,1.74E+11,9.733039173
2/1/2018,1,1099.67,0.1,8.845908839,2.57E+11,2.04E+11,4.796936576,2.212499156,7.423509615,159.7538422,8.94E+15,7.96E+15,22671.00256,80.13373579,7.932982278,6.762378718,105.699974,33.24119974,7.448728141,2.81E+11,164.6701369,105.699974,4.774673077,12.84037135,16153846154,-15014769231,-15735438462,17446130769,1.02E+11,11.32760291,98.77222045,6.610595206,6.812302799,437424270.6,2.648836538,3.425196615,8.345091862,2.96E+11,84.53640109,3.06E+11,66.75880026,6.918447973,1.24,5.147940087,2.47E+11,13826762538,7007336692,2.48E+11,940540331.8,17923934662,18.70744615,15022992615,1.09E+11,1.221884999,6.027702344,1.75E+11,9.720188964
3/1/2018,1,1115.79,0.01,8.483044306,2.59E+11,2.05E+11,4.855410225,2.367566878,7.449326923,160.0959427,9.03E+15,8.02E+15,22705.47885,80.08036257,7.892216295,6.648758238,105.9119678,33.27318986,7.440596582,2.83E+11,164.6732354,105.9119678,4.792884615,12.91136508,16230769231,-15071153846,-15694307692,17452846154,1.03E+11,10.86473206,98.73718867,6.627298561,6.720497802,437231376.1,2.656442308,3.367980893,8.263041909,2.98E+11,84.59287283,3.08E+11,66.72681014,6.927681736,1.28,5.142151014,2.49E+11,14310079308,7561328538,2.50E+11,953064486,17787629958,18.89696923,15050596923,1.09E+11,1.220646392,5.949911124,1.76E+11,9.707338756
4/2/2018,1,1196.61,0.07,8.120179774,2.60E+11,2.06E+11,4.913883875,2.522634601,7.475144231,160.4380433,9.13E+15,8.08E+15,22739.95513,80.02698936,7.851450313,6.535137759,106.1239615,33.30517997,7.432465024,2.84E+11,164.6763339,106.1239615,4.811096154,12.9823588,16307692308,-15127538462,-15653176923,17459561538,1.03E+11,10.4018612,98.70215688,6.644001915,6.628692806,437038481.5,2.664048077,3.310765172,8.180991956,3.00E+11,84.64934458,3.09E+11,66.69482003,6.936915499,1.32,5.13636194,2.50E+11,14793396077,8115320385,2.51E+11,965588640.2,17651325254,19.08649231,15078201231,1.10E+11,1.219407786,5.872119904,1.77E+11,9.694488547
5/2/2018,1,1029.08,-0.14,7.757315241,2.61E+11,2.07E+11,4.972357525,2.677702323,7.500961538,160.7801438,9.22E+15,8.13E+15,22774.43141,79.97361614,7.81068433,6.421517279,106.3359552,33.33717009,7.424333466,2.86E+11,164.6794325,106.3359552,4.829307692,13.05335252,16384615385,-15183923077,-15612046154,17466276923,1.04E+11,9.938990339,98.6671251,6.66070527,6.536887809,436845587,2.671653846,3.25354945,8.098942003,3.01E+11,84.70581633,3.11E+11,66.66282991,6.946149262,1.36,5.130572867,2.52E+11,15276712846,8669312231,2.52E+11,978112794.4,17515020550,19.27601538,15105805538,1.11E+11,1.21816918,5.794328683,1.78E+11,9.681638339
6/1/2018,0,992.87,-0.04,7.394450709,2.62E+11,2.08E+11,5.030831175,2.832770046,7.526778846,161.1222443,9.31E+15,8.19E+15,22808.90769,79.92024293,7.769918347,6.3078968,106.5479489,33.3691602,7.416201908,2.87E+11,164.682531,106.5479489,4.847519231,13.12434624,16461538462,-15240307692,-15570915385,17472992308,1.04E+11,9.476119481,98.63209332,6.677408625,6.445082812,436652692.5,2.679259615,3.196333728,8.01689205,3.03E+11,84.76228808,3.13E+11,66.6308398,6.955383025,1.4,5.124783794,2.53E+11,15760029615,9223304077,2.53E+11,990636948.6,17378715846,19.46553846,15133409846,1.12E+11,1.216930574,5.716537463,1.79E+11,9.668788131
7/2/2018,1,947.15,-0.05,7.031586176,2.64E+11,2.10E+11,5.089304824,2.987837768,7.552596154,161.4643448,9.40E+15,8.25E+15,22843.38398,79.86686971,7.729152365,6.19427632,106.7599427,33.40115032,7.408070349,2.89E+11,164.6856295,106.7599427,4.865730769,13.19533997,16538461538,-15296692308,-15529784615,17479707692,1.05E+11,9.013248622,98.59706154,6.694111979,6.353277816,436459798,2.686865385,3.139118006,7.934842097,3.05E+11,84.81875982,3.14E+11,66.59884968,6.964616787,1.44,5.11899472,2.55E+11,16243346385,9777295923,2.55E+11,1003161103,17242411141,19.65506154,15161014154,1.12E+11,1.215691967,5.638746243,1.79E+11,9.655937922
8/1/2018,1,952.77,0.01,6.668721644,2.65E+11,2.11E+11,5.147778474,3.142905491,7.578413462,161.8064453,9.49E+15,8.31E+15,22877.86026,79.8134965,7.688386382,6.080655841,106.9719364,33.43314043,7.399938791,2.90E+11,164.688728,106.9719364,4.883942308,13.26633369,16615384615,-15353076923,-15488653846,17486423077,1.05E+11,8.550377764,98.56202976,6.710815334,6.261472819,436266903.5,2.694471154,3.081902284,7.852792144,3.07E+11,84.87523157,3.16E+11,66.56685957,6.97385055,1.48,5.113205647,2.56E+11,16726663154,10331287769,2.56E+11,1015685257,17106106437,19.84458462,15188618462,1.13E+11,1.214453361,5.560955023,1.80E+11,9.643087714
9/4/2018,0,975.94,0.02,6.305857111,2.66E+11,2.12E+11,5.206252124,3.297973213,7.604230769,162.1485458,9.58E+15,8.36E+15,22912.33654,79.76012328,7.647620399,5.967035361,107.1839301,33.46513055,7.391807233,2.92E+11,164.6918266,107.1839301,4.902153846,13.33732741,16692307692,-15409461538,-15447523077,17493138462,1.06E+11,8.087506906,98.52699798,6.727518689,6.169667822,436074009,2.702076923,3.024686562,7.770742191,3.08E+11,84.93170332,3.18E+11,66.53486945,6.983084313,1.52,5.107416574,2.58E+11,17209979923,10885279615,2.57E+11,1028209411,16969801733,20.03410769,15216222769,1.14E+11,1.213214755,5.483163802,1.81E+11,9.630237506
10/1/2018,0,1012.88,0.04,5.942992579,2.67E+11,2.13E+11,5.264725774,3.453040936,7.630048077,162.4906464,9.68E+15,8.42E+15,22946.81282,79.70675007,7.606854417,5.853414882,107.3959238,33.49712066,7.383675675,2.93E+11,164.6949251,107.3959238,4.920365385,13.40832113,16769230769,-15465846154,-15406392308,17499853846,1.06E+11,7.624636048,98.49196619,6.744222043,6.077862826,435881114.4,2.709682692,2.967470841,7.688692238,3.10E+11,84.98817507,3.19E+11,66.50287934,6.992318076,1.56,5.1016275,2.59E+11,17693296692,11439271462,2.58E+11,1040733565,16833497029,20.22363077,15243827077,1.15E+11,1.211976149,5.405372582,1.82E+11,9.617387297
11/1/2018,0,907.96,-0.1,5.580128046,2.69E+11,2.14E+11,5.323199423,3.608108658,7.655865385,162.8327469,9.77E+15,8.48E+15,22981.28911,79.65337685,7.566088434,5.739794402,107.6079176,33.52911078,7.375544116,2.95E+11,164.6980236,107.6079176,4.938576923,13.47931486,16846153846,-15522230769,-15365261538,17506569231,1.07E+11,7.161765189,98.45693441,6.760925398,5.986057829,435688219.9,2.717288462,2.910255119,7.606642285,3.12E+11,85.04464681,3.21E+11,66.47088922,7.001551839,1.6,5.095838427,2.61E+11,18176613462,11993263308,2.60E+11,1053257720,16697192325,20.41315385,15271431385,1.15E+11,1.210737542,5.327581362,1.83E+11,9.604537089
12/3/2018,0,951.59,0.05,5.217263514,2.70E+11,2.15E+11,5.381673073,3.763176381,7.681682692,163.1748474,9.86E+15,8.53E+15,23015.76539,79.60000364,7.525322452,5.626173923,107.8199113,33.56110089,7.367412558,2.96E+11,164.7011222,107.8199113,4.956788462,13.55030858,16923076923,-15578615385,-15324130769,17513284615,1.07E+11,6.698894331,98.42190263,6.777628752,5.894252833,435495325.4,2.724894231,2.853039397,7.524592332,3.13E+11,85.10111856,3.22E+11,66.43889911,7.010785602,1.64,5.090049353,2.62E+11,18659930231,12547255154,2.61E+11,1065781874,16560887621,20.60267692,15299035692,1.16E+11,1.209498936,5.249790141,1.84E+11,9.59168688
1/2/2019,0,891.75,-0.06,4.733581985,2.72E+11,2.16E+11,5.117053008,3.951061397,7.702884615,163.9220843,1.01E+16,8.67E+15,23062.40526,79.49414059,7.225122754,5.483822238,108.6083235,33.66701585,7.013598765,2.99E+11,164.5920389,108.6083235,4.909246795,13.62223982,17015384615,-15618461538,-15247153846,17421923077,1.08E+11,6.068838058,98.30800182,6.310249044,5.78754155,436693397.1,2.793637821,2.828524497,7.156493259,3.16E+11,85.09789835,3.24E+11,66.33298415,6.509247448,1.712307692,5.074876204,2.65E+11,19241535692,13251920308,2.63E+11,1085460031,16419466334,20.82909231,15407549385,1.18E+11,1.220883723,5.153393111,1.85E+11,9.571142538
2/1/2019,0,908.67,0.02,4.61276499,2.73E+11,2.16E+11,4.793959293,3.98387869,7.698269231,164.3272208,1.02E+16,8.75E+15,23074.56885,79.44165076,6.965689039,5.455091033,109.1847421,33.74094068,6.66791653,3.00E+11,164.4798571,109.1847421,4.84349359,13.62317733,17030769231,-15601923077,-15211307692,17323846154,1.09E+11,5.901652643,98.22913278,5.826165981,5.772635264,438084363.2,2.854775641,2.86122532,6.870444139,3.16E+11,85.03820639,3.25E+11,66.25905932,5.998475531,1.744615385,5.065492128,2.67E+11,19339824385,13402593615,2.63E+11,1092614033,16414349750,20.86598462,15488458769,1.18E+11,1.233507117,5.134787301,1.85E+11,9.563448403
3/1/2019,0,979.63,0.08,4.491947994,2.74E+11,2.16E+11,4.470865578,4.016695984,7.693653846,164.7323572,1.03E+16,8.84E+15,23086.73244,79.38916093,6.706255323,5.426359829,109.7611606,33.81486552,6.322234295,3.01E+11,164.3676753,109.7611606,4.777740385,13.62411485,17046153846,-15585384615,-15175461538,17225769231,1.09E+11,5.734467229,98.15026375,5.342082918,5.757728978,439475329.4,2.915913462,2.893926142,6.584395018,3.17E+11,84.97851443,3.25E+11,66.18513448,5.487703615,1.776923077,5.056108052,2.68E+11,19438113077,13553266923,2.64E+11,1099768036,16409233167,20.90287692,15569368154,1.19E+11,1.24613051,5.11618149,1.85E+11,9.555754269
4/1/2019,0,988.53,0.01,4.371130999,2.74E+11,2.16E+11,4.147771863,4.049513277,7.689038462,165.1374936,1.04E+16,8.92E+15,23098.89603,79.33667109,6.446821608,5.397628624,110.3375792,33.88879036,5.97655206,3.01E+11,164.2554935,110.3375792,4.711987179,13.62505236,17061538462,-15568846154,-15139615385,17127692308,1.09E+11,5.567281814,98.07139471,4.857999856,5.742822691,440866295.5,2.977051282,2.926626965,6.298345898,3.18E+11,84.91882247,3.26E+11,66.11120964,4.976931698,1.809230769,5.046723976,2.70E+11,19536401769,13703940231,2.64E+11,1106922039,16404116584,20.93976923,15650277538,1.19E+11,1.258753903,5.09757568,1.85E+11,9.548060135
5/2/2019,0,978.5,-0.01,4.250314003,2.75E+11,2.16E+11,3.824678148,4.082330571,7.684423077,165.5426301,1.05E+16,9.00E+15,23111.05962,79.28418126,6.187387893,5.368897419,110.9139977,33.96271519,5.630869825,3.02E+11,164.1433117,110.9139977,4.646233974,13.62598988,17076923077,-15552307692,-15103769231,17029615385,1.10E+11,5.400096399,97.99252568,4.373916793,5.727916405,442257261.7,3.038189103,2.959327787,6.012296778,3.18E+11,84.85913051,3.26E+11,66.03728481,4.466159781,1.841538462,5.0373399,2.71E+11,19634690462,13854613538,2.65E+11,1114076041,16399000000,20.97666154,15731186923,1.20E+11,1.271377297,5.07896987,1.85E+11,9.540366
6/3/2019,0,946.47,-0.03,4.129497008,2.76E+11,2.16E+11,3.501584433,4.115147865,7.679807692,165.9477665,1.06E+16,9.08E+15,23123.22321,79.23169143,5.927954178,5.340166214,111.4904163,34.03664003,5.28518759,3.03E+11,164.0311299,111.4904163,4.580480769,13.62692739,17092307692,-15535769231,-15067923077,16931538462,1.10E+11,5.232910984,97.91365664,3.88983373,5.713010119,443648227.9,3.099326923,2.99202861,5.726247658,3.19E+11,84.79943855,3.27E+11,65.96335997,3.955387864,1.873846154,5.027955824,2.73E+11,19732979154,14005286846,2.66E+11,1121230044,16393883417,21.01355385,15812096308,1.21E+11,1.28400069,5.06036406,1.85E+11,9.532671866
7/1/2019,0,965.61,0.02,4.008680012,2.77E+11,2.17E+11,3.178490718,4.147965158,7.675192308,166.3529029,1.07E+16,9.17E+15,23135.38679,79.1792016,5.668520462,5.31143501,112.0668348,34.11056487,4.939505356,3.04E+11,163.9189482,112.0668348,4.514727564,13.62786491,17107692308,-15519230769,-15032076923,16833461538,1.10E+11,5.06572557,97.83478761,3.405750667,5.698103833,445039194,3.160464744,3.024729432,5.440198537,3.20E+11,84.73974658,3.27E+11,65.88943513,3.444615948,1.906153846,5.018571748,2.74E+11,19831267846,14155960154,2.66E+11,1128384047,16388766834,21.05044615,15893005692,1.21E+11,1.296624083,5.041758249,1.86E+11,9.524977732
8/1/2019,0,997.39,0.03,3.887863017,2.78E+11,2.17E+11,2.855397003,4.180782452,7.670576923,166.7580393,1.08E+16,9.25E+15,23147.55038,79.12671177,5.409086747,5.282703805,112.6432534,34.18448971,4.593823121,3.05E+11,163.8067664,112.6432534,4.448974359,13.62880242,17123076923,-15502692308,-14996230769,16735384615,1.10E+11,4.898540155,97.75591857,2.921667604,5.683197547,446430160.2,3.221602564,3.057430255,5.154149417,3.21E+11,84.68005462,3.28E+11,65.81551029,2.933844031,1.938461538,5.009187672,2.76E+11,19929556538,14306633462,2.67E+11,1135538050,16383650251,21.08733846,15973915077,1.22E+11,1.309247476,5.023152439,1.86E+11,9.517283598
9/3/2019,0,979.36,-0.02,3.767046021,2.79E+11,2.17E+11,2.532303288,4.213599746,7.665961538,167.1631758,1.09E+16,9.33E+15,23159.71397,79.07422194,5.149653032,5.2539726,113.2196719,34.25841454,4.248140886,3.06E+11,163.6945846,113.2196719,4.383221154,13.62973994,17138461538,-15486153846,-14960384615,16637307692,1.11E+11,4.73135474,97.67704954,2.437584541,5.668291261,447821126.4,3.282740385,3.090131077,4.868100297,3.21E+11,84.62036266,3.28E+11,65.74158546,2.423072114,1.970769231,4.999803596,2.77E+11,20027845231,14457306769,2.68E+11,1142692052,16378533667,21.12423077,16054824462,1.23E+11,1.32187087,5.004546629,1.86E+11,9.509589463
